product_id,product_name,product_category,summary,keywords,sentiment
B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Lapdesks,"The feet are badly designed, the table rolls over on the slightest nudge nice product but take more time to It is not stable completely.  your expectations but provide best quality at these price . It is notstable completely","['imbalance legs', 'legs overall', 'legs', 'designed table', 'table overall']",3
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)",OvenToasterGrills,"Very good products, simple controls and easy to use. Rotisserie work well with 1.5 to 2  OTG is very easy to use and very useful for food lovers. It is very difficult to set exact time A good product. Got more than what i expect. nt product.. Value for money A good product","['oven great', 'good oven', 'oven', 'bread overall', 'rotisserie work']",4
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown",Tabletop&TravelTripods,"The construction is solid and sturdy, allowing me to confidently use my camera without fear of any wobbling or shaking It is very easy to use and light weight to carry around. Great tool for clicking pictures on a scenic holiday","['reliable tripod', 'tripod online', 'purchased tripod', 'tripod product', 'tripod']",5
B07N8RQ6W7,Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Stands,"Strong enough, good one to hold. It's serves the simple purpose of holding phone. Not possible to make","['holding phone', 'strong', '90 phone', 'strong good', 'phone slants']",4
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",BluetoothSpeakers,"Boat Stone 650: Loud and somewhat uneven bass. Nakamichi Speck: Barely louder than the Boat 200: More bass than expected of a tiny 3W speaker, but lesser than Speck, and If bass is not what you are after, you are unlikely to find a better package even at a much higher Speck 25W is barely louder than the 3W Stone 200. It is fairly even sound, but not The Stone 650 is miles ahead in bass and loudness. All three speakers have memberanes in the inner shell Keep the boat stone at an angle such that the drivers (speaker) are in the direction of your ears Keep them about 6"" away from a wall (ideally a corner) for enhanced bass and fuller sound. Nakamichi Speck: More even sound than the other two, not at all as loud as expected Boat 650: Heavy. Loud. Lots of bass. Stone 200: it is a star! Excellent even Low price, Awesome sound and multiple connectivity. Battery life should be more so cutting down 1 star.","['650 bass', 'bass compared', 'bass 200', '200 bass', 'bass loudness']",3
B07NCKMXVZ,"StyleHouse Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes",LintShavers,Tried on woolen clothes and it really worked. Only reason I am giving 4 star is because of the It's a decent product and very easy to handle. Not sure of the durability as it's been over a,"['woolen clothes', 'cleans clothes', 'dust wool', 'problems clothes', 'wool particles']",4
B07NKNBTT3,"Pick Ur Needs® Lint Remover for Clothes High Range Rechargeable Lint Shaver for All Types of Clothes, Fabrics, Blanket with 1 Extra Blade Multicolor (Rechargeable)",LintShavers,"It’s easy to use and is okay I guess, doesn’t clean the lint completely One time investment, better than roller lint removers. Product is working as expected and handling is also easy","['clean lint', 'lint removers', 'lint remover', 'operated lint', 'lint completely']",3
B07NPBG1B4,"AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan, 400mm Sweep Length, White (Without Remote)",PedestalFans,"Good design, less noisy and good air through Good one.. More than expected... But can't tilt down as","['adjust remote', 'tilt better', 'good design', 'noisy good', 'fan']",4
B07NRTCDS5,Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7V Motor with 400ml Tritan Jar (Blue),JuicerMixerGrinders,It's very easy to use we just need to handle it carefully it blends smoothly. Just need to cut veggies,"['easy use', 'putting charging', 'charging 4hrs', 'charging', 'charged smart']",4
B07NTKGW45,"SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey",HardDiskBags,The product doesn't feel premium. Able to hold all your individual wires and hard disk etc. BECOM Inner padding is slightly foamy so it does provide decent drop protection. Not that luxurious but at this price,"['chargers inner', 'mobile charger', 'wires chargers', 'charging bank', 'charger']",3
B07P1BR7L8,"Philips HD6975/00 25 Litre Digital Oven Toaster Grill, Grey, 25 liter",OvenToasterGrills,The first dish we tried on for new year was Tangdi kabab. It was perfectly cooked. Awesome  and this is a perfect one Good product Good product Nice product,"['worth dish', 'cooked awesome', 'average grilling', 'dish', 'perfectly cooked']",5
B07P434WJY,"RC PRINT GI 790 Ink Refill for Canon G1000, G1010, G1100, G2000, G2002, G2010, G2012, G2100, G3000, G3010, G3012, G3100, G4000, G4010",InkjetInkRefills&Kits,Good product. Cheap and best for alternative ink refilling. Print quality is okay. Well packed. We can I can say these are economical In this product.. Ink Quality is too Good Very good product I always use it,"['quality ink', 'ink quality', 'alternative ink', 'ink refilling', 'product ink']",3
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",WirelessUSBAdapters,"Google search for ""morrownr/8821au-20210708"" and use the driver on Github GitHub and jammy make it easy to install drivers for GIYF. The device itself is a bit sensitive to the antenna direction when it comes to the impact on download speed. Have The TP link adapter works really well, it also supports monitor mode. There is also a driver of realtek Good alternative to a repeater if only a single device needs to access the Wi-Fi from a corner. This product is very good I have buy this product because my laptop don’t support wifi 5ghz I highly recommend this product. i purchase this product for company use and this is a very good product. I I will admit, this is probably going to be hard for someone who is not generally comfortable with a shell, The device itself is a bit sensitive to the antenna direction when it comes to the impact on download speed. Have The TP link adapter can be used for Wi-Fi hacking. It also supports monitor mode. There is also Good alternative to a repeater if only a single device needs to access the Wi-Fi from a corner. Using this for over a month now, no complain. Easy to use plug and play windows 102.1. I receive 170Mbps + download and 110Mbps upload speed on 5ghz and my broadband plan is 150Mbps","['b43 drivers', 'mini broadcom', 'broadcom', 'lsusb network', 'usb tethering']",4
B07PFJ5VQD,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,USBCables,"Small in size so easy  hold and carry anywhere. Like : quick data transfer, Dislike: geting","['transfer speed', 'data transfer', 'charge fast', 'usb', 'phone usb']",4
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,OTGAdapters,"Small in size so easy  hold and carry anywhere. Like : quick data transfer, Dislike: geting","['transfer speed', 'data transfer', 'charge fast', 'usb', 'phone usb']",4
B07PLHTTB4,Zodo 8. 5 inch LCD E-Writer Electronic Writing Pad/Tablet Drawing Board (Paperless Memo Digital Tablet),GraphicTablets,"Goid Best Education Gadget For Kids Brightness needs to improved Nice Good Liked by kids, hassle free,","['kids brightness', 'brightness needs', 'brightness', 'brightness font', 'screen brightness']",4
B07PR1CL3S,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)",On-Ear,Best budget headphones. I'm procured this headphones in 2021and now is 2023 when I'm writing. It's a good product but now days many brands offer better than this at tha price range. Best part of,"['budget headphones', 'best headphone', 'headphones 2021and', 'best budget', 'headphone battery']",5
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,DigitalKitchenScales,"Good accuracy, but if someone wants more higher accuracy eg. 5 6 10 15 grams, this product might not","['accurate grams', 'grams purchase', 'grams', 'grams product', '15 grams']",3
B07Q4QV1DL,"ELV Aluminum Adjustable Mobile Phone Foldable Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Black)",Stands,The best that I have purchased so far. Can buy if it’s price is below 250 Good product,"['quality', 'good quality', 'quality best', 'quality excellent', 'quality buy']",5
B07Q7561HD,Eveready 1015 Carbon Zinc AA Battery - 10 Pieces,DisposableBatteries,Got it for 112/-Best deal Good Got it on high discounts n works really well compared to other batteries.,"['watches batteries', 'wall watches', 'remote car', 'watches', 'batteries']",5
B07QCWY5XV,"Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Remote,3-in-1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google More,Black",SelfieSticks,Build quality is decent with only draw back that telecopic arm only extends less than 60 cm which in my Light weight and easy to carry and have multiple options. Only problem with this stick is you can't click vertical Kha kar bluetooth remote ke madata se photo le sakte hai. Go for it,"['tripod stand', 'stand modeif', 'photos stand', 'recording tripod', 'placing phone']",4
B07QDSN9V6,INALSA Electric Kettle 1.5 Litre with Stainless Steel Body - Absa|Auto Shut Off & Boil Dry Protection Safety Features| Cordless Base & Cord Winder|Hot Water Kettle |Water Heater Jug,ElectricKettles,It's take approximate 2 minute to water boiling. So it is easy to use warranty should be actual as I Cord length is very short. Difficult to reach to table. polite delivery person.,"['warranty actual', 'boiling easy', 'kettle good', 'kettle', 'better kettle']",3
B07QHHCB27,KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,HandBlenders,It is become very hot in 15 minute of continuous run that hot u can't even touch that. Easy to Hs working as per standard and it is easy to clean. But getting over heared if we use for,"['blender decent', 'hand blender', 'issues hot', 'heat working', 'nice blender']",3
B07QMRHWJD,"SWAPKART Portable Flexible Adjustable Eye Protection USB LED Desk Light Table Lamp for Reading, Working on PC, Laptop, Power Bank, Bedroom ( Multicolour )",Lamps,"bright enough to read in close proximity, can light up room. get little heated but not an issue. build Like Mi LED light have option to dim and switch off. But it doesn't have, so turn off or O. o I can complete my work. I can finish my work, says the author.","['brightness', 'light option', 'brightness study', 'dimmable led', 'brightness present']",4
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)",In-Ear,The sound quality is amazing but you have to be very careful while using it as the wire from the earpl I like this product. Value of the product I like this. I like the packaging.,"['sound quality', 'earplugs controller', 'best earphone', 'quality', 'great bass']",4
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,ColdPressJuicers,"It's a nice product, does the needful. Was easy to assemble and it's technology is really getting","['juicer tasty', 'getting juice', 'product juicing', 'juice juicer', 'juice fruits']",4
